algo,scenario,map,start,goal,n_goals,total_time_us,peak_step_us,reached,ref_reachable,opt_ratio,first_move_correct,cost_walked,steps_taken,tiles_revealed
bug-bug2,no_roads,orbit,283,251,1,61.012000,34.423000,1,1,1.000000,1,6,2,900
bug-bug2,no_roads,orbit,229,142,1,85.247000,33.627000,1,1,1.000000,1,9,3,900
bug-bug2,no_roads,orbit,762,104,1,607.426000,51.146000,1,1,1.000000,1,66,22,900
bug-bug2,no_roads,orbit,700,766,1,168.255000,35.405000,1,1,1.000000,1,18,6,900
bug-bug2,no_roads,orbit,564,89,1,371.697000,41.472000,1,1,1.000000,1,48,16,900
bug-bug2,no_roads,orbit,610,435,1,168.303000,35.105000,1,1,1.000000,1,18,6,900
bug-bug2,no_roads,orbit,32,30,1,39.469000,24.410000,1,1,1.000000,1,6,2,900
bug-bug2,no_roads,orbit,95,224,1,253.904000,45.633000,1,1,1.000000,1,27,9,900
bug-bug2,with_roads,orbit,661,114,1,623.958000,47.459000,1,1,1.032787,1,63,23,900
bug-bug2,with_roads,orbit,25,767,1,660.352000,45.895000,1,1,1.119403,1,75,25,900
bug-bug2,with_roads,orbit,283,251,1,74.067000,41.977000,1,1,1.000000,1,6,2,900
bug-bug2,with_roads,orbit,229,142,1,86.802000,35.691000,1,1,1.000000,1,9,3,900
bug-bug2,with_roads,orbit,762,104,1,604.898000,45.590000,1,1,1.200000,1,60,22,900
bug-bug2,with_roads,orbit,700,766,1,175.954000,36.312000,1,1,1.000000,1,18,6,900
bug-bug2,with_roads,orbit,564,89,1,372.997000,42.414000,1,1,1.000000,1,48,16,900
bug-bug2,with_roads,orbit,610,435,1,170.744000,35.964000,1,1,1.000000,1,14,6,900
bug-bug2,with_roads,orbit,32,30,1,37.171000,22.315000,1,1,1.000000,1,4,2,900
bug-bug2,with_roads,orbit,95,224,1,250.544000,44.868000,1,1,1.080000,0,27,9,900
bug-bug2,no_roads,perch_point,772,132,1,593.093000,96.539000,1,1,1.000000,1,63,21,900
bug-bug2,no_roads,perch_point,27,877,1,1146.981000,103.195000,1,1,1.000000,1,123,41,900
bug-bug2,no_roads,perch_point,327,294,1,78.861000,31.419000,1,1,1.000000,1,9,3,900
bug-bug2,no_roads,perch_point,261,164,1,179.127000,42.451000,1,1,1.000000,1,21,7,900
bug-bug2,no_roads,perch_point,872,120,1,559.878000,63.664000,1,1,1.000000,1,75,25,900
bug-bug2,no_roads,perch_point,810,876,1,122.826000,26.112000,1,1,1.000000,1,18,6,900
bug-bug2,no_roads,perch_point,669,95,1,710.545000,153.346000,1,1,1.000000,1,75,25,900
bug-bug2,no_roads,perch_point,722,514,1,175.806000,33.681000,1,1,1.000000,1,21,7,900
bug-bug2,no_roads,perch_point,34,32,1,42.769000,25.365000,1,1,1.000000,1,6,2,900
bug-bug2,no_roads,perch_point,106,255,1,125.298000,29.212000,1,1,1.000000,1,15,5,900
bug-bug2,with_roads,perch_point,772,132,1,603.399000,84.964000,1,1,1.000000,1,63,21,900
bug-bug2,with_roads,perch_point,27,877,1,1067.957000,111.540000,1,1,1.000000,1,123,41,900
bug-bug2,with_roads,perch_point,327,294,1,77.146000,31.074000,1,1,1.000000,1,9,3,900
bug-bug2,with_roads,perch_point,261,164,1,179.220000,41.855000,1,1,1.000000,1,21,7,900
bug-bug2,with_roads,perch_point,872,120,1,552.361000,64.681000,1,1,1.342857,1,47,25,900
bug-bug2,with_roads,perch_point,810,876,1,111.604000,26.076000,1,1,1.000000,1,18,6,900
bug-bug2,with_roads,perch_point,669,95,1,711.750000,163.472000,1,1,1.742857,1,61,25,900
bug-bug2,with_roads,perch_point,722,514,1,180.403000,37.790000,1,1,1.266667,1,19,7,900
bug-bug2,with_roads,perch_point,34,32,1,51.982000,34.903000,1,1,1.500000,0,6,2,900
bug-bug2,with_roads,perch_point,106,255,1,123.569000,29.736000,1,1,1.000000,1,15,5,900
bug-bug2,no_roads,pixel_forest,791,131,1,544.295000,84.180000,1,1,1.000000,1,60,20,1125
bug-bug2,no_roads,pixel_forest,360,324,1,216.909000,38.772000,1,1,1.000000,1,27,9,1125
bug-bug2,no_roads,pixel_forest,289,175,1,800.393000,106.835000,1,1,1.115385,1,87,29,1125
bug-bug2,no_roads,pixel_forest,850,938,1,45.056000,25.873000,1,1,1.000000,1,6,2,1125
bug-bug2,no_roads,pixel_forest,678,98,1,350.903000,69.098000,1,1,1.000000,1,39,13,1125
bug-bug2,no_roads,pixel_forest,730,536,1,902.847000,87.962000,1,1,1.000000,1,105,35,1125
bug-bug2,no_roads,pixel_forest,36,33,1,789.226000,79.363000,1,1,1.066667,1,96,32,1125
bug-bug2,no_roads,pixel_forest,309,631,1,1132.110000,123.201000,1,1,1.048780,1,129,43,1125
bug-bug2,no_roads,pixel_forest,744,30,1,407.636000,41.318000,1,1,1.000000,1,48,16,1125
bug-bug2,no_roads,pixel_forest,696,256,1,338.865000,70.721000,1,1,1.000000,1,36,12,1125
bug-bug2,with_roads,pixel_forest,791,131,1,563.871000,85.612000,1,1,1.000000,1,60,20,1125
bug-bug2,with_roads,pixel_forest,360,324,1,221.067000,39.799000,1,1,1.357143,1,19,9,1125
bug-bug2,with_roads,pixel_forest,289,175,1,804.303000,120.638000,1,1,1.115385,1,87,29,1125
bug-bug2,with_roads,pixel_forest,850,938,1,48.141000,28.476000,1,1,1.000000,1,6,2,1125
bug-bug2,with_roads,pixel_forest,678,98,1,341.025000,61.078000,1,1,1.064516,1,33,13,1125
bug-bug2,with_roads,pixel_forest,730,536,1,923.527000,88.386000,1,1,1.206897,1,105,35,1125
bug-bug2,with_roads,pixel_forest,36,33,1,798.923000,81.616000,1,1,1.066667,1,96,32,1125
bug-bug2,with_roads,pixel_forest,309,631,1,1164.011000,128.389000,1,1,1.273684,1,121,43,1125
bug-bug2,with_roads,pixel_forest,744,30,1,393.850000,42.644000,1,1,1.043478,1,48,16,1125
bug-bug2,with_roads,pixel_forest,696,256,1,323.160000,53.249000,1,1,1.000000,1,36,12,1125
bug-bug2,no_roads,pls_buy_cucats_merch,480,102,1,937.224000,86.250000,1,1,1.000000,1,105,35,2401
bug-bug2,no_roads,pls_buy_cucats_merch,1246,1123,1,615.385000,42.977000,1,1,1.000000,1,72,24,2401
bug-bug2,no_roads,pls_buy_cucats_merch,1008,605,1,385.263000,68.367000,1,1,1.000000,1,42,14,2401
bug-bug2,no_roads,pls_buy_cucats_merch,437,371,1,483.305000,50.127000,1,1,1.000000,1,51,17,2401
bug-bug2,no_roads,pls_buy_cucats_merch,1950,132,1,1036.545000,129.704000,1,1,1.000000,1,111,37,2401
bug-bug2,no_roads,pls_buy_cucats_merch,123,399,1,509.239000,50.728000,1,1,1.000000,1,54,18,2401
bug-bug2,no_roads,pls_buy_cucats_merch,985,1072,1,1678.325000,280.817000,1,1,1.000000,1,114,38,2401
bug-bug2,no_roads,pls_buy_cucats_merch,2309,108,1,1962.062000,137.732000,1,1,1.000000,1,135,45,2401
bug-bug2,no_roads,pls_buy_cucats_merch,893,1940,1,1437.198000,193.620000,1,1,1.142857,1,96,32,2401
bug-bug2,no_roads,pls_buy_cucats_merch,993,2065,1,993.062000,109.092000,1,1,1.000000,1,84,28,2401
bug-bug2,with_roads,pls_buy_cucats_merch,480,102,1,1041.591000,95.342000,1,1,1.000000,1,105,35,2401
bug-bug2,with_roads,pls_buy_cucats_merch,1246,1123,1,647.371000,50.142000,1,1,1.000000,1,72,24,2401
bug-bug2,with_roads,pls_buy_cucats_merch,1008,605,1,382.519000,67.687000,1,1,1.000000,1,42,14,2401
bug-bug2,with_roads,pls_buy_cucats_merch,437,371,1,472.371000,49.888000,1,1,1.000000,1,51,17,2401
bug-bug2,with_roads,pls_buy_cucats_merch,1950,132,1,1008.588000,128.907000,1,1,1.000000,1,111,37,2401
bug-bug2,with_roads,pls_buy_cucats_merch,123,399,1,483.804000,51.320000,1,1,1.000000,1,54,18,2401
bug-bug2,with_roads,pls_buy_cucats_merch,985,1072,1,1015.489000,122.680000,1,1,1.000000,1,114,38,2401
bug-bug2,with_roads,pls_buy_cucats_merch,2309,108,1,1230.173000,84.485000,1,1,1.712329,1,125,45,2401
bug-bug2,with_roads,pls_buy_cucats_merch,893,1940,1,896.938000,121.004000,1,1,1.142857,1,96,32,2401
bug-bug2,with_roads,pls_buy_cucats_merch,993,2065,1,766.898000,77.407000,1,1,1.423077,1,74,28,2401
bug-bug2,no_roads,pong,619,555,1,409.490000,53.863000,1,1,1.000000,1,42,14,1750
bug-bug2,no_roads,pong,1293,934,1,259.132000,38.875000,1,1,1.000000,1,27,9,1750
bug-bug2,no_roads,pong,67,63,1,85.064000,27.841000,1,1,1.000000,1,12,4,1750
bug-bug2,no_roads,pong,1316,56,1,676.793000,46.127000,1,1,1.000000,1,75,25,1750
bug-bug2,no_roads,pong,1639,1196,1,306.045000,58.029000,1,1,1.000000,1,33,11,1750
bug-bug2,no_roads,pong,991,1290,1,178.831000,38.490000,1,1,1.000000,1,18,6,1750
bug-bug2,no_roads,pong,844,229,1,445.376000,58.799000,1,1,1.000000,1,45,15,1750
bug-bug2,no_roads,pong,296,841,1,312.021000,39.123000,1,1,1.000000,1,33,11,1750
bug-bug2,no_roads,pong,658,1373,1,417.260000,40.504000,1,1,1.000000,1,45,15,1750
bug-bug2,no_roads,pong,1352,804,1,300.472000,33.239000,1,1,1.000000,1,33,11,1750
bug-bug2,with_roads,pong,619,555,1,412.957000,51.660000,1,1,1.000000,1,42,14,1750
bug-bug2,with_roads,pong,1293,934,1,265.219000,40.082000,1,1,1.000000,1,27,9,1750
bug-bug2,with_roads,pong,67,63,1,85.333000,28.127000,1,1,1.000000,1,12,4,1750
bug-bug2,with_roads,pong,1316,56,1,701.346000,48.089000,1,1,1.027397,1,75,25,1750
bug-bug2,with_roads,pong,1639,1196,1,301.243000,55.524000,1,1,1.000000,1,33,11,1750
bug-bug2,with_roads,pong,991,1290,1,174.685000,37.826000,1,1,1.000000,1,18,6,1750
bug-bug2,with_roads,pong,844,229,1,496.512000,73.651000,1,1,1.000000,1,45,15,1750
bug-bug2,with_roads,pong,296,841,1,309.293000,38.037000,1,1,1.000000,1,33,11,1750
bug-bug2,with_roads,pong,658,1373,1,409.373000,41.340000,1,1,1.000000,1,45,15,1750
bug-bug2,with_roads,pong,1352,804,1,294.615000,32.949000,1,1,1.000000,1,33,11,1750
bug-bug2,no_roads,raindrop,365,63,1,390.168000,63.602000,1,1,1.000000,1,45,15,400
bug-bug2,no_roads,raindrop,14,156,1,153.690000,27.085000,1,1,1.000000,1,21,7,400
bug-bug2,no_roads,raindrop,139,127,1,279.341000,36.871000,1,1,1.000000,1,36,12,400
bug-bug2,no_roads,raindrop,79,58,1,20.894000,20.894000,1,1,1.000000,1,3,1,400
bug-bug2,no_roads,raindrop,388,310,1,107.083000,41.054000,1,1,1.000000,1,12,4,400
bug-bug2,no_roads,raindrop,49,336,1,351.853000,49.173000,1,1,1.000000,1,42,14,400
bug-bug2,no_roads,raindrop,240,18,1,401.951000,53.955000,1,1,1.000000,1,54,18,400
bug-bug2,no_roads,raindrop,17,53,1,82.060000,21.991000,1,1,1.000000,1,12,4,400
bug-bug2,no_roads,raindrop,123,132,1,219.067000,37.288000,1,1,1.000000,1,27,9,400
bug-bug2,no_roads,raindrop,287,342,1,145.734000,47.389000,1,1,1.000000,1,15,5,400
bug-bug2,with_roads,raindrop,365,63,1,390.028000,62.940000,1,1,1.518519,1,41,15,400
bug-bug2,with_roads,raindrop,14,156,1,157.234000,32.297000,1,1,1.000000,1,21,7,400
bug-bug2,with_roads,raindrop,139,127,1,273.640000,35.607000,1,1,1.545455,0,34,12,400
bug-bug2,with_roads,raindrop,79,58,1,25.479000,25.479000,1,1,1.000000,1,3,1,400
bug-bug2,with_roads,raindrop,388,310,1,104.280000,35.744000,1,1,1.000000,1,12,4,400
bug-bug2,with_roads,raindrop,49,336,1,535.148000,61.958000,1,1,1.461538,1,38,14,400
bug-bug2,with_roads,raindrop,240,18,1,453.527000,64.151000,1,1,1.090909,1,48,18,400
bug-bug2,with_roads,raindrop,17,53,1,83.077000,22.730000,1,1,1.000000,1,12,4,400
bug-bug2,with_roads,raindrop,123,132,1,223.061000,38.037000,1,1,1.352941,1,23,9,400
bug-bug2,with_roads,raindrop,287,342,1,144.582000,47.169000,1,1,1.181818,0,13,5,400
bug-bug2,no_roads,rush_bait,1002,140,1,1267.081000,201.341000,1,1,1.040000,1,156,52,1225
bug-bug2,no_roads,rush_bait,27,1160,1,1291.293000,213.574000,1,1,1.000000,1,162,54,1225
bug-bug2,no_roads,rush_bait,390,341,1,989.946000,154.418000,1,1,1.000000,1,132,44,1225
bug-bug2,no_roads,rush_bait,311,189,1,690.246000,110.789000,1,1,1.000000,1,84,28,1225
bug-bug2,no_roads,rush_bait,1155,128,1,1384.012000,207.429000,1,1,1.000000,1,168,56,1225
bug-bug2,no_roads,rush_bait,1059,1159,1,115.411000,33.883000,1,1,1.000000,1,15,5,1225
bug-bug2,no_roads,rush_bait,869,102,1,519.269000,57.752000,1,1,1.000000,1,66,22,1225
bug-bug2,no_roads,rush_bait,930,635,1,877.122000,136.517000,1,1,1.058824,1,108,36,1225
bug-bug2,no_roads,rush_bait,34,32,1,34.398000,20.862000,1,1,1.000000,1,6,2,1225
bug-bug2,no_roads,rush_bait,114,303,1,499.584000,50.410000,1,1,1.000000,1,42,14,1225
bug-bug2,with_roads,rush_bait,1002,140,1,1244.762000,203.886000,1,1,1.632184,0,142,52,1225
bug-bug2,with_roads,rush_bait,27,1160,1,1306.886000,212.661000,1,1,1.219048,1,128,54,1225
bug-bug2,with_roads,rush_bait,390,341,1,1062.680000,152.584000,1,1,2.192308,1,114,44,1225
bug-bug2,with_roads,rush_bait,311,189,1,733.903000,126.142000,1,1,1.377778,1,62,28,1225
bug-bug2,with_roads,rush_bait,1155,128,1,1415.362000,209.667000,1,1,1.395833,1,134,56,1225
bug-bug2,with_roads,rush_bait,1059,1159,1,114.149000,32.865000,1,1,1.000000,1,15,5,1225
bug-bug2,with_roads,rush_bait,869,102,1,532.911000,58.130000,1,1,1.142857,1,64,22,1225
bug-bug2,with_roads,rush_bait,930,635,1,892.460000,120.208000,1,1,1.270588,0,108,36,1225
bug-bug2,with_roads,rush_bait,34,32,1,35.517000,21.016000,1,1,1.000000,1,6,2,1225
bug-bug2,with_roads,rush_bait,114,303,1,336.714000,52.921000,1,1,1.714286,1,24,14,1225
bug-bug2,no_roads,s,403,80,1,347.355000,71.119000,1,1,1.000000,1,48,16,600
bug-bug2,no_roads,s,14,462,1,968.545000,120.589000,1,1,1.343750,1,129,43,600
bug-bug2,no_roads,s,173,156,1,86.269000,33.971000,1,1,1.000000,1,9,3,600
bug-bug2,no_roads,s,144,96,1,339.736000,47.487000,1,1,1.000000,1,42,14,600
bug-bug2,no_roads,s,460,73,1,832.578000,104.967000,1,1,1.161290,1,108,36,600
bug-bug2,no_roads,s,425,462,1,91.361000,35.251000,1,1,1.000000,1,9,3,600
bug-bug2,no_roads,s,559,347,1,376.012000,58.538000,1,1,1.076923,1,42,14,600
bug-bug2,no_roads,s,63,374,1,762.535000,108.296000,1,1,1.291667,0,93,31,600
bug-bug2,no_roads,s,260,18,1,778.405000,116.135000,1,1,1.423077,1,111,37,600
bug-bug2,no_roads,s,17,68,1,204.054000,46.123000,1,1,1.000000,1,33,11,600
bug-bug2,with_roads,s,403,80,1,342.442000,66.273000,1,1,1.400000,0,28,16,600
bug-bug2,with_roads,s,14,462,1,934.549000,111.302000,1,1,2.155556,1,97,43,600
bug-bug2,with_roads,s,173,156,1,81.541000,32.009000,1,1,1.000000,1,9,3,600
bug-bug2,with_roads,s,144,96,1,326.322000,45.955000,1,1,1.200000,1,36,14,600
bug-bug2,with_roads,s,460,73,1,803.120000,100.589000,1,1,1.518519,1,82,36,600
bug-bug2,with_roads,s,425,462,1,87.113000,35.249000,1,1,1.000000,1,9,3,600
bug-bug2,with_roads,s,559,347,1,364.128000,55.997000,1,1,1.100000,1,22,14,600
bug-bug2,with_roads,s,63,374,1,726.918000,102.739000,1,1,1.884615,0,49,31,600
bug-bug2,with_roads,s,260,18,1,743.628000,108.063000,1,1,2.297297,0,85,37,600
bug-bug2,with_roads,s,17,68,1,196.345000,44.856000,1,1,1.000000,1,23,11,600
bug-bug2,no_roads,separated,535,102,1,733.883000,118.313000,1,1,1.000000,1,99,33,2500
bug-bug2,no_roads,separated,1335,1185,1,80.757000,33.117000,1,1,1.000000,1,9,3,2500
bug-bug2,no_roads,separated,493,418,1,714.480000,88.818000,1,1,1.000000,1,81,27,2500
bug-bug2,no_roads,separated,135,450,1,804.610000,102.250000,1,1,1.028571,1,108,36,2500
bug-bug2,no_roads,separated,1062,2186,1,1013.839000,150.177000,1,1,1.000000,1,102,34,2500
bug-bug2,no_roads,separated,782,2052,1,2466.712000,301.935000,1,1,1.342466,1,294,98,2500
bug-bug2,no_roads,separated,760,1036,1,694.441000,43.601000,1,1,1.000000,1,78,26,2500
bug-bug2,no_roads,separated,1626,492,1,801.374000,126.483000,1,1,1.000000,1,87,29,2500
bug-bug2,no_roads,separated,1660,1284,1,882.331000,109.017000,1,1,1.000000,1,99,33,2500
bug-bug2,no_roads,separated,200,2236,1,1337.688000,131.553000,1,1,1.000000,1,153,51,2500
bug-bug2,with_roads,separated,535,102,1,741.937000,136.530000,1,1,1.000000,1,99,33,2500
bug-bug2,with_roads,separated,1335,1185,1,81.401000,33.854000,1,1,1.000000,1,9,3,2500
bug-bug2,with_roads,separated,493,418,1,725.909000,90.470000,1,1,1.000000,1,81,27,2500
bug-bug2,with_roads,separated,135,450,1,825.324000,106.320000,1,1,1.029126,1,106,36,2500
bug-bug2,with_roads,separated,1062,2186,1,923.015000,115.689000,1,1,1.200000,0,66,34,2500
bug-bug2,with_roads,separated,782,2052,1,2565.601000,310.531000,1,1,1.342466,1,294,98,2500
bug-bug2,with_roads,separated,760,1036,1,687.172000,44.910000,1,1,1.000000,1,78,26,2500
bug-bug2,with_roads,separated,1626,492,1,792.598000,119.148000,1,1,1.000000,1,87,29,2500
bug-bug2,with_roads,separated,1660,1284,1,869.133000,109.789000,1,1,1.114943,0,97,33,2500
bug-bug2,with_roads,separated,200,2236,1,1347.792000,133.035000,1,1,1.477612,0,99,51,2500
bug-bug2,no_roads,settlement,1393,236,1,689.263000,81.504000,1,1,1.000000,1,72,24,1900
bug-bug2,no_roads,settlement,51,1602,1,683.666000,39.984000,1,1,1.000000,1,93,31,1900
bug-bug2,no_roads,settlement,599,527,1,601.875000,64.127000,1,1,1.000000,1,66,22,1900
bug-bug2,no_roads,settlement,479,299,1,554.034000,43.400000,1,1,1.000000,1,60,20,1900
bug-bug2,no_roads,settlement,1592,217,1,756.949000,49.468000,1,1,1.000000,1,81,27,1900
bug-bug2,no_roads,settlement,1469,1600,1,852.180000,106.634000,1,1,1.000000,1,57,19,1900
bug-bug2,no_roads,settlement,1188,186,1,560.680000,61.579000,1,1,1.000000,1,60,20,1900
bug-bug2,no_roads,settlement,1285,912,1,685.635000,76.626000,1,1,1.000000,1,69,23,1900
bug-bug2,no_roads,settlement,67,63,1,92.485000,31.598000,1,1,1.000000,1,12,4,1900
bug-bug2,no_roads,settlement,199,469,1,853.903000,57.662000,1,1,1.000000,1,90,30,1900
bug-bug2,with_roads,settlement,1393,236,1,723.990000,81.456000,1,1,1.000000,1,72,24,1900
bug-bug2,with_roads,settlement,51,1602,1,728.105000,43.134000,1,1,1.000000,1,93,31,1900
bug-bug2,with_roads,settlement,599,527,1,625.219000,68.547000,1,1,1.000000,1,66,22,1900
bug-bug2,with_roads,settlement,479,299,1,576.284000,46.020000,1,1,1.000000,1,60,20,1900
bug-bug2,with_roads,settlement,1592,217,1,757.660000,50.678000,1,1,1.000000,1,81,27,1900
bug-bug2,with_roads,settlement,1469,1600,1,519.448000,43.253000,1,1,1.000000,1,57,19,1900
bug-bug2,with_roads,settlement,1188,186,1,555.105000,62.873000,1,1,1.000000,1,60,20,1900
bug-bug2,with_roads,settlement,1285,912,1,667.680000,72.032000,1,1,1.000000,1,69,23,1900
bug-bug2,with_roads,settlement,67,63,1,88.806000,30.664000,1,1,1.500000,1,12,4,1900
bug-bug2,with_roads,settlement,199,469,1,833.521000,58.445000,1,1,1.000000,1,90,30,1900
bug-bug2,no_roads,shish_kebab,377,61,1,458.178000,63.367000,1,1,1.000000,1,54,18,400
bug-bug2,no_roads,shish_kebab,12,159,1,215.478000,43.529000,1,1,1.090909,0,36,12,400
bug-bug2,no_roads,shish_kebab,142,126,1,101.802000,29.009000,1,1,1.000000,1,12,4,400
bug-bug2,no_roads,shish_kebab,79,54,1,118.283000,44.297000,1,1,1.000000,1,18,6,400
bug-bug2,no_roads,shish_kebab,396,321,1,359.809000,48.694000,1,1,1.133333,1,51,17,400
bug-bug2,no_roads,shish_kebab,46,350,1,404.691000,57.103000,1,1,1.000000,1,48,16,400
bug-bug2,no_roads,shish_kebab,248,16,1,433.990000,95.931000,1,1,1.285714,0,54,18,400
bug-bug2,no_roads,shish_kebab,15,49,1,114.399000,23.321000,1,1,1.000000,1,18,6,400
bug-bug2,no_roads,shish_kebab,123,136,1,312.992000,50.915000,1,1,1.000000,1,39,13,400
bug-bug2,no_roads,shish_kebab,298,356,1,79.438000,29.636000,1,1,1.000000,1,9,3,400
bug-bug2,with_roads,shish_kebab,377,61,1,449.214000,58.576000,1,1,1.421053,1,54,18,400
bug-bug2,with_roads,shish_kebab,12,159,1,209.407000,43.178000,1,1,1.090909,0,36,12,400
bug-bug2,with_roads,shish_kebab,142,126,1,101.469000,29.343000,1,1,1.000000,1,12,4,400
bug-bug2,with_roads,shish_kebab,79,54,1,118.216000,44.383000,1,1,1.000000,1,18,6,400
bug-bug2,with_roads,shish_kebab,396,321,1,340.536000,48.651000,1,1,1.406250,1,45,17,400
bug-bug2,with_roads,shish_kebab,46,350,1,458.966000,76.990000,1,1,1.655172,0,48,16,400
bug-bug2,with_roads,shish_kebab,248,16,1,436.043000,95.192000,1,1,1.285714,0,54,18,400
bug-bug2,with_roads,shish_kebab,15,49,1,114.883000,23.159000,1,1,1.000000,1,18,6,400
bug-bug2,with_roads,shish_kebab,123,136,1,317.307000,51.753000,1,1,1.000000,1,39,13,400
bug-bug2,with_roads,shish_kebab,298,356,1,116.764000,46.552000,1,1,1.000000,1,9,3,400
bug-bug2,no_roads,shrub,850,128,1,555.643000,41.807000,1,1,1.000000,1,72,24,900
bug-bug2,no_roads,shrub,27,359,1,200.037000,40.725000,1,1,1.000000,1,33,11,900
bug-bug2,no_roads,shrub,317,290,1,141.022000,45.889000,1,1,1.000000,1,15,5,900
bug-bug2,no_roads,shrub,171,115,1,97.636000,30.975000,1,1,1.000000,1,12,4,900
bug-bug2,no_roads,shrub,896,732,1,644.884000,75.378000,1,1,1.000000,1,81,27,900
bug-bug2,no_roads,shrub,96,789,1,553.843000,55.421000,1,1,1.000000,1,69,23,900
bug-bug2,no_roads,shrub,550,34,1,411.491000,39.829000,1,1,1.000000,1,51,17,900
bug-bug2,no_roads,shrub,32,104,1,269.761000,49.712000,1,1,1.000000,1,39,13,900
bug-bug2,no_roads,shrub,282,303,1,283.127000,56.763000,1,1,1.000000,1,33,11,900
bug-bug2,no_roads,shrub,672,806,1,764.510000,90.362000,1,1,1.120000,1,84,28,900
bug-bug2,with_roads,shrub,850,128,1,1031.462000,89.134000,1,1,1.241379,1,72,24,900
bug-bug2,with_roads,shrub,27,359,1,367.989000,83.364000,1,1,1.000000,1,33,11,900
bug-bug2,with_roads,shrub,317,290,1,255.905000,83.689000,1,1,1.000000,1,15,5,900
bug-bug2,with_roads,shrub,171,115,1,170.064000,60.162000,1,1,1.000000,1,12,4,900
bug-bug2,with_roads,shrub,896,732,1,1050.507000,134.849000,1,1,1.000000,1,81,27,900
bug-bug2,with_roads,shrub,96,789,1,884.212000,97.496000,1,1,1.218182,1,67,23,900
bug-bug2,with_roads,shrub,550,34,1,659.017000,87.940000,1,1,1.821429,1,51,17,900
bug-bug2,with_roads,shrub,32,104,1,381.626000,74.053000,1,1,1.000000,1,39,13,900
bug-bug2,with_roads,shrub,282,303,1,414.664000,85.509000,1,1,1.240000,1,31,11,900
bug-bug2,with_roads,shrub,672,806,1,939.162000,129.358000,1,1,1.120000,1,84,28,900
bug-bug2,no_roads,sierpinski_evil,865,124,1,1091.512000,177.770000,1,1,1.096774,1,102,34,961
bug-bug2,no_roads,sierpinski_evil,26,325,1,466.785000,80.336000,1,1,1.000000,1,48,16,961
bug-bug2,no_roads,sierpinski_evil,287,256,1,38.498000,38.498000,1,1,1.000000,1,3,1,961
bug-bug2,no_roads,sierpinski_evil,155,114,1,601.525000,76.729000,1,1,1.000000,1,63,21,961
bug-bug2,no_roads,sierpinski_evil,696,95,1,625.269000,76.652000,1,1,1.000000,1,57,19,961
bug-bug2,no_roads,sierpinski_evil,774,532,1,891.503000,112.935000,1,1,1.120000,1,84,28,961
bug-bug2,no_roads,sierpinski_evil,33,31,1,66.737000,37.622000,1,1,1.000000,1,6,2,961
bug-bug2,no_roads,sierpinski_evil,101,251,1,158.005000,36.905000,1,1,1.000000,1,15,5,961
bug-bug2,no_roads,sierpinski_evil,275,638,1,483.582000,45.538000,1,1,1.000000,1,36,12,961
bug-bug2,no_roads,sierpinski_evil,790,28,1,1699.304000,224.851000,1,1,1.000000,1,75,25,961
bug-bug2,with_roads,sierpinski_evil,865,124,1,1364.062000,259.361000,1,1,1.423729,1,84,34,961
bug-bug2,with_roads,sierpinski_evil,26,325,1,493.994000,90.629000,1,1,1.000000,1,48,16,961
bug-bug2,with_roads,sierpinski_evil,287,256,1,41.681000,41.681000,1,1,1.000000,1,3,1,961
bug-bug2,with_roads,sierpinski_evil,155,114,1,719.171000,116.582000,1,1,1.105263,0,63,21,961
bug-bug2,with_roads,sierpinski_evil,696,95,1,687.991000,77.815000,1,1,1.551724,1,45,19,961
bug-bug2,with_roads,sierpinski_evil,774,532,1,835.183000,122.219000,1,1,1.652174,1,76,28,961
bug-bug2,with_roads,sierpinski_evil,33,31,1,139.140000,95.632000,1,1,1.000000,1,4,2,961
bug-bug2,with_roads,sierpinski_evil,101,251,1,344.755000,83.748000,1,1,1.000000,1,15,5,961
bug-bug2,with_roads,sierpinski_evil,275,638,1,771.365000,101.799000,1,1,1.000000,1,34,12,961
bug-bug2,with_roads,sierpinski_evil,790,28,1,1110.489000,345.200000,1,1,1.000000,1,73,25,961
bug-bug2,no_roads,skyscraper,1704,310,1,1425.453000,228.244000,1,1,1.000000,1,129,43,1750
bug-bug2,no_roads,skyscraper,65,723,1,2262.845000,211.801000,1,1,1.026667,1,231,77,1750
bug-bug2,no_roads,skyscraper,647,594,1,2026.994000,244.377000,1,1,1.112903,1,207,69,1750
bug-bug2,no_roads,skyscraper,376,286,1,2743.649000,231.529000,1,1,1.132530,0,282,94,1750
bug-bug2,no_roads,skyscraper,1451,243,1,1496.717000,272.312000,1,1,1.000000,1,159,53,1750
bug-bug2,no_roads,skyscraper,1571,1125,1,1832.323000,276.209000,1,1,1.560976,1,192,64,1750
bug-bug2,no_roads,skyscraper,81,76,1,2197.409000,152.860000,1,1,1.010870,1,279,93,1750
bug-bug2,no_roads,skyscraper,258,582,1,340.533000,66.682000,1,1,1.000000,1,39,13,1750
bug-bug2,no_roads,skyscraper,617,1352,1,595.704000,78.315000,1,1,1.000000,1,69,23,1750
bug-bug2,no_roads,skyscraper,1606,68,1,1002.628000,56.751000,1,1,1.000000,1,132,44,1750
bug-bug2,with_roads,skyscraper,1704,310,1,1130.672000,174.734000,1,1,1.000000,1,129,43,1750
bug-bug2,with_roads,skyscraper,65,723,1,1780.800000,168.481000,1,1,1.026667,1,231,77,1750
