map,tech,time_us,optimality,optimal_cost,n_roads
arena,weighted_5,40.5,1.2881,59,84
arena,weighted_5,18.9,1.0,38,84
arena,weighted_5,39.8,1.3803,71,84
arena,weighted_5,78.4,1.1047,172,84
arena,weighted_5,17.4,1.1351,37,84
arena,weighted_5,23.3,1.0,71,84
arena,weighted_5,32.1,1.0,40,84
arena,weighted_5,14.2,1.4839,31,84
arena,weighted_5,110.4,1.3796,108,84
arena,weighted_5,8.6,1.0,10,84
arena,weighted_5,9.4,1.0,41,84
arena,weighted_5,37.5,1.1538,65,84
arena,weighted_5,56.9,1.4227,97,84
arena,weighted_5,5.0,1.0,11,84
arena,weighted_5,89.4,1.4074,135,84
arena,weighted_5,59.0,1.3441,93,84
arena,weighted_5,31.3,1.65,60,84
arena,weighted_5,11.9,1.0,18,84
arena,weighted_5,18.4,1.0,62,84
arena,weighted_5,14.5,1.1875,32,84
arena,weighted_5,60.5,1.1795,78,84
arena,weighted_5,42.7,1.1552,116,84
arena,weighted_5,36.9,1.3704,54,84
arena,weighted_5,69.9,1.0,92,84
arena,weighted_5,146.6,1.1905,147,84
arena,weighted_5,104.5,1.1805,133,84
arena,weighted_5,46.3,1.4265,68,84
arena,weighted_5,10.1,1.0,18,84
arena,weighted_5,29.6,1.2955,88,84
arena,weighted_5,31.4,1.1884,69,84
arena,weighted_5,77.5,1.7,80,84
arena,weighted_5,21.9,1.0133,75,84
arena,weighted_5,20.5,1.0,52,84
arena,weighted_5,68.8,1.9062,96,84
arena,weighted_5,6.6,1.0,6,84
arena,weighted_5,13.6,1.0,42,84
arena,weighted_5,71.4,1.9344,61,84
arena,weighted_5,68.7,1.0,30,84
arena,weighted_5,42.6,1.2151,93,84
arena,weighted_5,51.7,1.35,80,84
arena,weighted_5,90.1,1.961,77,84
arena,weighted_5,118.7,1.6016,123,84
arena,weighted_5,32.2,1.0667,90,84
arena,weighted_5,17.8,1.0,39,84
arena,weighted_5,38.9,1.2857,91,84
arena,weighted_5,25.2,2.9487,39,84
arena,weighted_5,43.4,1.0513,117,84
arena,weighted_5,43.2,1.1099,91,84
arena,weighted_5,50.3,2.0357,56,84
arena,weighted_5,38.4,1.3103,87,84
arena,weighted_5,22.1,1.5,32,84
arena,weighted_5,7.0,1.0,25,84
arena,weighted_5,27.6,1.7674,43,84
arena,weighted_5,41.7,1.425,80,84
arena,weighted_5,53.7,1.0,96,84
arena,weighted_5,83.3,1.5,112,84
arena,weighted_5,17.1,1.0,34,84
arena,weighted_5,20.5,1.3509,57,84
arena,weighted_5,74.1,1.8558,104,84
arena,weighted_5,71.7,1.2704,159,84
arena,weighted_5,18.2,1.2642,53,84
arena,weighted_5,4.4,1.0,2,84
arena,weighted_5,46.9,1.0,100,84
arena,weighted_5,27.1,1.0,38,84
arena,weighted_5,16.5,1.0,52,84
arena,weighted_5,13.6,1.0,15,84
arena,weighted_5,46.8,1.6111,90,84
arena,weighted_5,20.3,1.1282,39,84
arena,weighted_5,11.8,1.0,13,84
arena,weighted_5,51.3,1.5424,59,84
arena,weighted_5,25.0,1.0,33,84
arena,weighted_5,27.0,1.3667,60,84
arena,weighted_5,38.3,1.0133,75,84
arena,weighted_5,19.3,1.2222,45,84
arena,weighted_5,96.4,1.4144,111,84
arena,weighted_5,19.9,1.0,24,84
arena,weighted_5,38.7,1.0,62,84
arena,weighted_5,19.0,1.25,48,84
arena,weighted_5,10.8,1.0,44,84
arena,weighted_5,55.1,1.6092,87,84
arena,weighted_5,29.0,1.1556,45,84
arena,weighted_5,80.6,1.4393,107,84
arena,weighted_5,36.6,1.2234,94,84
arena,weighted_5,41.0,1.5775,71,84
arena,weighted_5,40.8,1.0,54,84
arena,weighted_5,45.7,1.1026,78,84
arena,weighted_5,66.5,1.1522,92,84
arena,weighted_5,19.2,1.2264,53,84
arena,weighted_5,28.4,2.093,43,84
arena,weighted_5,21.7,2.6667,27,84
arena,weighted_5,45.4,1.48,100,84
arena,weighted_5,6.9,1.1,20,84
arena,weighted_5,31.2,1.4474,76,84
arena,weighted_5,30.7,1.6489,94,84
arena,weighted_5,25.0,1.3043,46,84
arena,weighted_5,34.2,1.0,42,84
arena,weighted_5,19.9,1.275,40,84
arena,weighted_5,46.5,1.1286,140,84
arena,weighted_5,17.6,1.3077,52,84
arena,weighted_5,102.4,2.4146,41,84
arena,weighted_5,33.4,1.0,78,84
arena,weighted_5,38.1,2.1129,62,84
arena,weighted_5,54.8,1.092,87,84
arena,weighted_5,34.3,1.0658,76,84
arena,weighted_5,160.1,1.2991,107,84
arena,weighted_5,25.1,1.0,71,84
arena,weighted_5,31.7,1.2083,72,84
arena,weighted_5,47.9,1.422,109,84
arena,weighted_5,25.0,1.617,47,84
arena,weighted_5,43.8,1.3443,61,84
arena,weighted_5,70.3,2.0968,62,84
arena,weighted_5,99.1,1.0,95,84
arena,weighted_5,34.6,1.2394,71,84
arena,weighted_5,14.6,1.0,29,84
arena,weighted_5,52.9,1.0709,141,84
arena,weighted_5,113.2,1.1123,187,84
arena,weighted_5,59.6,1.0,71,84
arena,weighted_5,18.7,1.0189,53,84
arena,weighted_5,47.1,1.1294,85,84
arena,weighted_5,64.3,1.7217,115,84
arena,weighted_5,64.4,1.4,45,84
arena,weighted_5,10.5,1.0,34,84
arena,weighted_5,48.0,1.1765,34,84
arena,weighted_5,110.4,1.1515,165,84
arena,weighted_5,37.9,1.0,135,84
arena,weighted_5,69.3,1.3288,73,84
arena,weighted_5,37.1,1.0,49,84
arena,weighted_5,7.5,1.0,9,84
arena,weighted_5,27.9,1.0,93,84
arena,weighted_5,10.0,1.0,18,84
arena,weighted_5,36.8,1.0455,88,84
arena,weighted_5,37.7,1.0704,142,84
arena,weighted_5,37.3,1.5439,57,84
arena,weighted_5,30.2,1.1705,88,84
arena,weighted_5,68.7,1.0,70,84
arena,weighted_5,13.0,1.0,61,84
arena,weighted_5,31.2,1.3676,68,84
arena,weighted_5,44.0,1.7857,84,84
battlebot,dial_exact,113.0,1.0,27,113
battlebot,dial_exact,388.8,1.0,126,113
battlebot,dial_exact,176.0,1.0,49,113
battlebot,dial_exact,55.3,1.0,27,113
battlebot,dial_exact,339.9,1.0,75,113
battlebot,dial_exact,225.2,1.0,47,113
battlebot,dial_exact,134.7,1.0,36,113
battlebot,dial_exact,331.2,1.0,108,113
battlebot,dial_exact,393.8,1.0,177,113
battlebot,dial_exact,142.6,1.0,62,113
battlebot,dial_exact,228.8,1.0,63,113
battlebot,dial_exact,127.9,1.0,33,113
battlebot,dial_exact,423.0,1.0,141,113
battlebot,dial_exact,288.8,1.0,73,113
battlebot,dial_exact,67.5,1.0,20,113
battlebot,dial_exact,368.2,1.0,133,113
battlebot,dial_exact,172.2,1.0,58,113
battlebot,dial_exact,359.7,1.0,129,113
battlebot,dial_exact,222.8,1.0,74,113
battlebot,dial_exact,171.8,1.0,64,113
battlebot,dial_exact,170.3,1.0,65,113
battlebot,dial_exact,189.8,1.0,49,113
battlebot,dial_exact,252.4,1.0,73,113
battlebot,dial_exact,189.7,1.0,48,113
battlebot,dial_exact,240.3,1.0,71,113
battlebot,dial_exact,270.3,1.0,66,113
battlebot,dial_exact,170.7,1.0,59,113
battlebot,dial_exact,355.1,1.0,81,113
battlebot,dial_exact,352.4,1.0,81,113
battlebot,dial_exact,226.3,1.0,154,113
battlebot,dial_exact,324.1,1.0,108,113
battlebot,dial_exact,262.1,1.0,85,113
battlebot,dial_exact,270.7,1.0,78,113
battlebot,dial_exact,344.7,1.0,89,113
battlebot,dial_exact,362.5,1.0,147,113
battlebot,dial_exact,348.4,1.0,85,113
battlebot,dial_exact,100.1,1.0,43,113
battlebot,dial_exact,101.0,1.0,32,113
battlebot,dial_exact,127.1,1.0,54,113
battlebot,dial_exact,190.7,1.0,54,113
battlebot,dial_exact,158.2,1.0,49,113
battlebot,dial_exact,363.5,1.0,89,113
battlebot,dial_exact,268.9,1.0,80,113
battlebot,dial_exact,240.5,1.0,68,113
battlebot,dial_exact,179.1,1.0,66,113
battlebot,dial_exact,166.2,1.0,43,113
battlebot,dial_exact,263.7,1.0,126,113
battlebot,dial_exact,356.1,1.0,79,113
battlebot,dial_exact,310.8,1.0,82,113
battlebot,dial_exact,393.3,1.0,85,113
battlebot,dial_exact,80.9,1.0,41,113
battlebot,dial_exact,364.5,1.0,112,113
battlebot,dial_exact,367.8,1.0,135,113
battlebot,dial_exact,80.5,1.0,91,113
battlebot,dial_exact,70.6,1.0,39,113
battlebot,dial_exact,146.8,1.0,32,113
battlebot,dial_exact,220.8,1.0,54,113
battlebot,dial_exact,50.7,1.0,37,113
battlebot,dial_exact,51.9,1.0,34,113
battlebot,dial_exact,107.8,1.0,55,113
battlebot,dial_exact,356.0,1.0,97,113
battlebot,dial_exact,92.8,1.0,37,113
battlebot,dial_exact,158.0,1.0,43,113
battlebot,dial_exact,33.3,1.0,16,113
battlebot,dial_exact,118.7,1.0,48,113
battlebot,dial_exact,308.0,1.0,87,113
battlebot,dial_exact,145.0,1.0,59,113
battlebot,dial_exact,249.8,1.0,56,113
battlebot,dial_exact,74.2,1.0,29,113
battlebot,dial_exact,47.7,1.0,26,113
battlebot,dial_exact,304.7,1.0,58,113
battlebot,dial_exact,356.9,1.0,120,113
battlebot,dial_exact,298.5,1.0,88,113
battlebot,dial_exact,380.6,1.0,149,113
battlebot,dial_exact,329.4,1.0,86,113
battlebot,dial_exact,111.0,1.0,48,113
battlebot,dial_exact,209.8,1.0,45,113
battlebot,dial_exact,200.3,1.0,55,113
battlebot,dial_exact,326.3,1.0,111,113
battlebot,dial_exact,198.8,1.0,51,113
battlebot,dial_exact,234.0,1.0,59,113
battlebot,dial_exact,398.4,1.0,173,113
battlebot,dial_exact,72.2,1.0,33,113
battlebot,dial_exact,299.8,1.0,91,113
battlebot,dial_exact,133.7,1.0,72,113
battlebot,dial_exact,271.1,1.0,101,113
battlebot,dial_exact,34.5,1.0,22,113
battlebot,dial_exact,94.4,1.0,29,113
battlebot,dial_exact,165.5,1.0,54,113
battlebot,dial_exact,115.7,1.0,50,113
battlebot,dial_exact,254.7,1.0,178,113
battlebot,dial_exact,50.6,1.0,38,113
battlebot,dial_exact,367.0,1.0,127,113
battlebot,dial_exact,196.5,1.0,64,113
battlebot,dial_exact,203.6,1.0,47,113
battlebot,dial_exact,139.3,1.0,69,113
battlebot,dial_exact,338.2,1.0,90,113
battlebot,dial_exact,32.6,1.0,19,113
battlebot,dial_exact,265.7,1.0,87,113
battlebot,dial_exact,402.8,1.0,160,113
battlebot,dial_exact,250.4,1.0,73,113
battlebot,dial_exact,219.6,1.0,73,113
battlebot,dial_exact,396.9,1.0,155,113
battlebot,dial_exact,395.9,1.0,95,113
battlebot,dial_exact,394.1,1.0,171,113
battlebot,dial_exact,96.7,1.0,36,113
battlebot,dial_exact,129.4,1.0,68,113
battlebot,dial_exact,292.3,1.0,94,113
battlebot,dial_exact,192.9,1.0,44,113
battlebot,dial_exact,352.9,1.0,108,113
battlebot,dial_exact,281.7,1.0,76,113
battlebot,dial_exact,253.1,1.0,74,113
battlebot,dial_exact,346.3,1.0,90,113
battlebot,dial_exact,274.4,1.0,90,113
battlebot,dial_exact,141.1,1.0,55,113
battlebot,dial_exact,14.5,1.0,10,113
battlebot,dial_exact,125.0,1.0,69,113
battlebot,dial_exact,237.3,1.0,87,113
battlebot,dial_exact,175.9,1.0,50,113
battlebot,dial_exact,70.8,1.0,54,113
battlebot,dial_exact,65.7,1.0,23,113
battlebot,dial_exact,318.4,1.0,90,113
battlebot,dial_exact,293.4,1.0,84,113
battlebot,dial_exact,311.9,1.0,87,113
battlebot,dial_exact,86.3,1.0,35,113
battlebot,dial_exact,113.4,1.0,41,113
battlebot,dial_exact,27.1,1.0,20,113
battlebot,dial_exact,150.1,1.0,48,113
battlebot,dial_exact,258.3,1.0,140,113
battlebot,dial_exact,168.6,1.0,66,113
battlebot,dial_exact,390.7,1.0,188,113
battlebot,dial_exact,149.4,1.0,45,113
battlebot,dial_exact,198.3,1.0,62,113
battlebot,dial_exact,395.4,1.0,214,113
battlebot,dial_exact,289.4,1.0,94,113
battlebot,dial_exact,386.7,1.0,96,113
battlebot,dial_exact,163.1,1.0,55,113
battlebot,dial_exact,174.2,1.0,130,113
battlebot,dial_exact,228.2,1.0,47,113
battlebot,dial_exact,154.6,1.0,53,113
battlebot,dial_exact,225.4,1.0,68,113
battlebot,dial_exact,145.4,1.0,46,113
battlebot,dial_exact,219.5,1.0,74,113
battlebot,dial_exact,59.1,1.0,29,113
battlebot,dial_exact,203.9,1.0,64,113
battlebot,dial_exact,51.4,1.0,29,113
battlebot,dial_exact,274.8,1.0,115,113
battlebot,dial_exact,294.0,1.0,98,113
battlebot,dial_exact,336.3,1.0,154,113
battlebot,dial_exact,308.4,1.0,103,113
battlebot,dial_exact,234.7,1.0,56,113
battlebot,dial_exact,283.7,1.0,59,113
battlebot,dial_exact,298.8,1.0,86,113
battlebot,dial_exact,341.2,1.0,92,113
battlebot,dial_exact,189.4,1.0,51,113
battlebot,dial_exact,454.5,1.0,87,113
battlebot,dial_exact,96.7,1.0,41,113
battlebot,dial_exact,156.8,1.0,67,113
battlebot,dial_exact,53.4,1.0,32,113
battlebot,dial_exact,40.9,1.0,20,113
battlebot,dial_exact,384.4,1.0,146,113
battlebot,dial_exact,67.0,1.0,31,113
battlebot,dial_exact,75.5,1.0,28,113
battlebot,dial_exact,73.2,1.0,27,113
battlebot,dial_exact,252.2,1.0,57,113
battlebot,dial_exact,343.3,1.0,127,113
battlebot,dial_exact,58.7,1.0,48,113
battlebot,dial_exact,38.3,1.0,30,113
battlebot,dial_exact,359.3,1.0,107,113
battlebot,dial_exact,273.4,1.0,79,113
battlebot,dial_exact,324.9,1.0,90,113
battlebot,dial_exact,340.3,1.0,228,113
battlebot,dial_exact,44.8,1.0,27,113
battlebot,dial_exact,49.4,1.0,20,113
battlebot,dial_exact,194.6,1.0,52,113
battlebot,dial_exact,155.1,1.0,39,113
battlebot,dial_exact,257.1,1.0,80,113
battlebot,dial_exact,28.3,1.0,24,113
battlebot,dial_exact,381.2,1.0,155,113
battlebot,dial_exact,163.0,1.0,37,113
battlebot,dial_exact,370.3,1.0,109,113
battlebot,dial_exact,249.1,1.0,51,113
battlebot,dial_exact,292.2,1.0,81,113
battlebot,dial_exact,331.0,1.0,80,113
battlebot,dial_exact,173.3,1.0,68,113
battlebot,dial_exact,389.5,1.0,156,113
battlebot,dial_exact,148.5,1.0,43,113
battlebot,dial_exact,201.6,1.0,64,113
battlebot,dial_exact,364.8,1.0,84,113
battlebot,dial_exact,334.8,1.0,118,113
battlebot,dial_exact,211.5,1.0,70,113
battlebot,dial_exact,261.7,1.0,77,113
battlebot,dial_exact,5.5,1.0,2,113
battlebot,dial_exact,107.9,1.0,71,113
battlebot,dial_exact,66.0,1.0,40,113
battlebot,dial_exact,384.1,1.0,120,113
battlebot,dial_exact,354.4,1.0,139,113
battlebot,dial_exact,237.1,1.0,76,113
battlebot,dial_exact,284.0,1.0,85,113
battlebot,astar_heap,29.8,1.0,27,113
battlebot,astar_heap,450.1,1.0,126,113
battlebot,astar_heap,95.0,1.0,49,113
battlebot,astar_heap,33.3,1.0,27,113
battlebot,astar_heap,291.4,1.0,75,113
battlebot,astar_heap,122.9,1.0,47,113
battlebot,astar_heap,66.2,1.0,36,113
battlebot,astar_heap,406.1,1.0,108,113
battlebot,astar_heap,536.5,1.0,177,113
battlebot,astar_heap,112.8,1.0,62,113
battlebot,astar_heap,152.9,1.0,63,113
battlebot,astar_heap,70.1,1.0,33,113
battlebot,astar_heap,424.8,1.0,141,113
battlebot,astar_heap,208.2,1.0,73,113
battlebot,astar_heap,23.9,1.0,20,113
battlebot,astar_heap,436.4,1.0,133,113
battlebot,astar_heap,142.4,1.0,58,113
battlebot,astar_heap,394.4,1.0,129,113
battlebot,astar_heap,160.9,1.0,74,113
battlebot,astar_heap,157.1,1.0,64,113
battlebot,astar_heap,184.4,1.0,65,113
battlebot,astar_heap,85.5,1.0,49,113
battlebot,astar_heap,133.0,1.0,73,113
battlebot,astar_heap,107.6,1.0,48,113
battlebot,astar_heap,223.7,1.0,71,113
battlebot,astar_heap,131.2,1.0,66,113
battlebot,astar_heap,95.2,1.0,59,113
battlebot,astar_heap,301.5,1.0,81,113
battlebot,astar_heap,283.1,1.0,81,113
battlebot,astar_heap,119.4,1.0,154,113
battlebot,astar_heap,432.3,1.0,108,113
battlebot,astar_heap,209.0,1.0,85,113
battlebot,astar_heap,95.4,1.0,78,113
battlebot,astar_heap,231.9,1.0,89,113
battlebot,astar_heap,474.3,1.0,147,113
battlebot,astar_heap,399.5,1.0,85,113
battlebot,astar_heap,45.8,1.0,43,113
battlebot,astar_heap,59.1,1.0,32,113
battlebot,astar_heap,80.2,1.0,54,113
battlebot,astar_heap,115.6,1.0,54,113
battlebot,astar_heap,100.9,1.0,49,113
battlebot,astar_heap,324.5,1.0,89,113
battlebot,astar_heap,123.0,1.0,80,113
battlebot,astar_heap,237.1,1.0,68,113
battlebot,astar_heap,98.1,1.0,66,113
battlebot,astar_heap,123.3,1.0,43,113
battlebot,astar_heap,252.9,1.0,126,113
battlebot,astar_heap,316.7,1.0,79,113
battlebot,astar_heap,225.0,1.0,82,113
battlebot,astar_heap,246.1,1.0,85,113
battlebot,astar_heap,58.7,1.0,41,113
battlebot,astar_heap,404.5,1.0,112,113
battlebot,astar_heap,456.5,1.0,135,113
battlebot,astar_heap,67.8,1.0,91,113
battlebot,astar_heap,43.7,1.0,39,113
battlebot,astar_heap,70.4,1.0,32,113
battlebot,astar_heap,177.8,1.0,54,113
battlebot,astar_heap,37.3,1.0,37,113
battlebot,astar_heap,33.4,1.0,34,113
battlebot,astar_heap,63.0,1.0,55,113
battlebot,astar_heap,506.3,1.0,97,113
battlebot,astar_heap,49.8,1.0,37,113
battlebot,astar_heap,116.6,1.0,43,113
battlebot,astar_heap,20.9,1.0,16,113
battlebot,astar_heap,91.5,1.0,48,113
battlebot,astar_heap,251.5,1.0,87,113
battlebot,astar_heap,128.8,1.0,59,113
battlebot,astar_heap,153.2,1.0,56,113
battlebot,astar_heap,37.4,1.0,29,113
battlebot,astar_heap,35.8,1.0,26,113
battlebot,astar_heap,191.2,1.0,58,113
battlebot,astar_heap,436.1,1.0,120,113
battlebot,astar_heap,324.2,1.0,88,113
battlebot,astar_heap,448.4,1.0,149,113
battlebot,astar_heap,220.5,1.0,86,113
battlebot,astar_heap,117.3,1.0,48,113
battlebot,astar_heap,111.0,1.0,45,113
battlebot,astar_heap,143.4,1.0,55,113
battlebot,astar_heap,258.4,1.0,111,113
battlebot,astar_heap,117.7,1.0,51,113
battlebot,astar_heap,142.7,1.0,59,113
battlebot,astar_heap,527.8,1.0,173,113
battlebot,astar_heap,47.8,1.0,33,113
battlebot,astar_heap,341.9,1.0,91,113
battlebot,astar_heap,112.7,1.0,72,113
battlebot,astar_heap,361.5,1.0,101,113
battlebot,astar_heap,16.2,1.0,22,113
battlebot,astar_heap,35.9,1.0,29,113
battlebot,astar_heap,117.5,1.0,54,113
battlebot,astar_heap,84.5,1.0,50,113
battlebot,astar_heap,200.7,1.0,178,113
battlebot,astar_heap,38.3,1.0,38,113
battlebot,astar_heap,445.6,1.0,127,113
battlebot,astar_heap,103.2,1.0,64,113
battlebot,astar_heap,103.4,1.0,47,113
battlebot,astar_heap,110.1,1.0,69,113
battlebot,astar_heap,406.2,1.0,90,113
battlebot,astar_heap,15.0,1.0,19,113
battlebot,astar_heap,186.7,1.0,87,113
battlebot,astar_heap,365.2,1.0,160,113
battlebot,astar_heap,200.5,1.0,73,113
battlebot,astar_heap,112.5,1.0,73,113
battlebot,astar_heap,496.5,1.0,155,113
battlebot,astar_heap,344.4,1.0,95,113
battlebot,astar_heap,506.7,1.0,171,113
battlebot,astar_heap,67.5,1.0,36,113
battlebot,astar_heap,98.8,1.0,68,113
battlebot,astar_heap,300.5,1.0,94,113
battlebot,astar_heap,129.2,1.0,44,113
battlebot,astar_heap,543.2,1.0,108,113
battlebot,astar_heap,172.7,1.0,76,113
battlebot,astar_heap,202.1,1.0,74,113
battlebot,astar_heap,322.6,1.0,90,113
battlebot,astar_heap,275.8,1.0,90,113
battlebot,astar_heap,64.7,1.0,55,113
battlebot,astar_heap,9.4,1.0,10,113
battlebot,astar_heap,86.3,1.0,69,113
battlebot,astar_heap,151.2,1.0,87,113
battlebot,astar_heap,106.3,1.0,50,113
battlebot,astar_heap,33.9,1.0,54,113
battlebot,astar_heap,23.5,1.0,23,113
battlebot,astar_heap,248.7,1.0,90,113
battlebot,astar_heap,222.9,1.0,84,113
battlebot,astar_heap,381.6,1.0,87,113
battlebot,astar_heap,55.0,1.0,35,113
battlebot,astar_heap,79.7,1.0,41,113
battlebot,astar_heap,19.8,1.0,20,113
battlebot,astar_heap,91.9,1.0,48,113
battlebot,astar_heap,176.0,1.0,140,113
battlebot,astar_heap,119.6,1.0,66,113
battlebot,astar_heap,499.9,1.0,188,113
battlebot,astar_heap,86.8,1.0,45,113
battlebot,astar_heap,176.4,1.0,62,113
battlebot,astar_heap,502.7,1.0,214,113
battlebot,astar_heap,313.8,1.0,94,113
battlebot,astar_heap,348.4,1.0,96,113
battlebot,astar_heap,120.4,1.0,55,113
battlebot,astar_heap,160.3,1.0,130,113
battlebot,astar_heap,140.7,1.0,47,113
battlebot,astar_heap,64.4,1.0,53,113
battlebot,astar_heap,187.8,1.0,68,113
battlebot,astar_heap,79.3,1.0,46,113
battlebot,astar_heap,150.3,1.0,74,113
battlebot,astar_heap,31.4,1.0,29,113
battlebot,astar_heap,90.1,1.0,64,113
battlebot,astar_heap,25.6,1.0,29,113
battlebot,astar_heap,236.7,1.0,115,113
battlebot,astar_heap,352.9,1.0,98,113
battlebot,astar_heap,336.6,1.0,154,113
battlebot,astar_heap,346.3,1.0,103,113
battlebot,astar_heap,141.4,1.0,56,113
battlebot,astar_heap,236.0,1.0,59,113
battlebot,astar_heap,289.3,1.0,86,113
battlebot,astar_heap,257.2,1.0,92,113
battlebot,astar_heap,102.4,1.0,51,113
battlebot,astar_heap,305.2,1.0,87,113
battlebot,astar_heap,81.4,1.0,41,113
battlebot,astar_heap,112.9,1.0,67,113
battlebot,astar_heap,31.9,1.0,32,113
battlebot,astar_heap,31.0,1.0,20,113
battlebot,astar_heap,364.5,1.0,146,113
battlebot,astar_heap,39.9,1.0,31,113
battlebot,astar_heap,37.5,1.0,28,113
battlebot,astar_heap,53.6,1.0,27,113
battlebot,astar_heap,168.8,1.0,57,113
battlebot,astar_heap,326.1,1.0,127,113
battlebot,astar_heap,35.5,1.0,48,113
battlebot,astar_heap,22.4,1.0,30,113
battlebot,astar_heap,309.0,1.0,107,113
battlebot,astar_heap,270.9,1.0,79,113
battlebot,astar_heap,208.4,1.0,90,113
battlebot,astar_heap,332.3,1.0,228,113
battlebot,astar_heap,30.2,1.0,27,113
battlebot,astar_heap,27.4,1.0,20,113
battlebot,astar_heap,150.9,1.0,52,113
battlebot,astar_heap,76.7,1.0,39,113
battlebot,astar_heap,206.0,1.0,80,113
battlebot,astar_heap,19.0,1.0,24,113
battlebot,astar_heap,388.7,1.0,155,113
battlebot,astar_heap,136.0,1.0,37,113
battlebot,astar_heap,446.8,1.0,109,113
battlebot,astar_heap,128.9,1.0,51,113
battlebot,astar_heap,192.4,1.0,81,113
battlebot,astar_heap,239.8,1.0,80,113
battlebot,astar_heap,139.1,1.0,68,113
battlebot,astar_heap,363.6,1.0,156,113
battlebot,astar_heap,50.9,1.0,43,113
battlebot,astar_heap,131.8,1.0,64,113
battlebot,astar_heap,451.3,1.0,84,113
battlebot,astar_heap,398.9,1.0,118,113
battlebot,astar_heap,184.2,1.0,70,113
battlebot,astar_heap,277.9,1.0,77,113
battlebot,astar_heap,2.6,1.0,2,113
battlebot,astar_heap,97.8,1.0,71,113
battlebot,astar_heap,43.3,1.0,40,113
battlebot,astar_heap,457.7,1.0,120,113
battlebot,astar_heap,346.2,1.0,139,113
battlebot,astar_heap,272.8,1.0,76,113
battlebot,astar_heap,325.6,1.0,85,113
battlebot,weighted_3,34.3,1.0,27,113
battlebot,weighted_3,430.1,1.0,126,113
battlebot,weighted_3,35.5,1.0,49,113
battlebot,weighted_3,12.7,1.0,27,113
battlebot,weighted_3,157.7,1.3867,75,113
battlebot,weighted_3,34.0,1.0,47,113
battlebot,weighted_3,31.7,1.0,36,113
battlebot,weighted_3,195.8,1.0,108,113
battlebot,weighted_3,725.2,1.0,177,113
battlebot,weighted_3,53.3,1.0,62,113
battlebot,weighted_3,55.1,1.0,63,113
battlebot,weighted_3,27.6,1.5455,33,113
battlebot,weighted_3,408.6,1.0,141,113
battlebot,weighted_3,171.7,1.0,73,113
battlebot,weighted_3,17.0,1.0,20,113
battlebot,weighted_3,454.2,1.0,133,113
battlebot,weighted_3,52.5,1.0,58,113
battlebot,weighted_3,173.9,1.0233,129,113
battlebot,weighted_3,55.1,1.0,74,113
battlebot,weighted_3,227.5,1.0,64,113
battlebot,weighted_3,86.3,1.0,65,113
battlebot,weighted_3,34.2,1.0,49,113
battlebot,weighted_3,39.9,1.0,73,113
battlebot,weighted_3,37.1,1.0,48,113
battlebot,weighted_3,45.2,1.0,71,113
battlebot,weighted_3,32.1,1.0455,66,113
battlebot,weighted_3,34.1,1.0,59,113
battlebot,weighted_3,367.4,1.0,81,113
battlebot,weighted_3,76.0,1.0,81,113
battlebot,weighted_3,74.5,1.0,154,113
battlebot,weighted_3,78.3,1.037,108,113
battlebot,weighted_3,53.6,1.0,85,113
battlebot,weighted_3,76.7,1.0,78,113
battlebot,weighted_3,67.6,1.0,89,113
battlebot,weighted_3,207.0,1.0,147,113
battlebot,weighted_3,221.0,1.0,85,113
battlebot,weighted_3,31.7,1.0,43,113
battlebot,weighted_3,26.6,1.0,32,113
battlebot,weighted_3,32.0,1.0,54,113
battlebot,weighted_3,43.4,1.0,54,113
battlebot,weighted_3,26.9,1.0,49,113
battlebot,weighted_3,65.8,1.0,89,113
battlebot,weighted_3,52.8,1.0,80,113
battlebot,weighted_3,52.8,1.0,68,113
battlebot,weighted_3,67.6,1.0,66,113
battlebot,weighted_3,52.9,1.0,43,113
battlebot,weighted_3,115.3,1.0,126,113
battlebot,weighted_3,54.2,1.0,79,113
battlebot,weighted_3,94.2,1.0,82,113
battlebot,weighted_3,49.7,1.0,85,113
battlebot,weighted_3,22.0,1.0,41,113
battlebot,weighted_3,129.1,1.0,112,113
battlebot,weighted_3,399.4,1.0,135,113
battlebot,weighted_3,42.6,1.0,91,113
battlebot,weighted_3,20.9,1.0,39,113
