algo,scenario,map,si,gi,time_us,reachable,reached_goal,opt_ratio,first_move_correct
astar bucket cheb w=3,no_roads,default_medium2,554,440,87.6,1,1,1.000000,1
astar bucket cheb w=3,no_roads,default_medium2,726,509,685.9,1,1,1.000000,1
astar bucket cheb w=3,no_roads,default_medium2,156,287,175.0,1,1,1.000000,1
astar bucket cheb w=3,no_roads,default_medium2,152,268,613.9,1,1,1.000000,1
astar bucket cheb w=3,no_roads,default_medium2,846,625,273.1,1,1,1.000000,1
astar bucket cheb w=3,no_roads,default_medium2,599,285,118.3,1,1,1.000000,1
astar bucket cheb w=3,no_roads,default_medium2,848,652,153.0,1,1,1.000000,1
astar bucket cheb w=3,no_roads,default_medium2,476,651,40.5,1,1,1.000000,1
astar bucket cheb w=3,no_roads,default_medium2,443,394,711.1,1,1,1.000000,1
astar bucket cheb w=3,no_roads,default_medium2,240,151,26.0,1,1,1.000000,1
astar bucket cheb w=3,no_roads,default_medium2,565,547,348.3,1,1,1.000000,1
astar bucket cheb w=3,no_roads,default_medium2,97,859,360.4,1,1,1.000000,1
astar bucket cheb w=3,no_roads,default_medium2,50,120,509.9,1,1,1.000000,1
astar bucket cheb w=3,no_roads,default_medium2,167,704,326.4,1,1,1.000000,1
astar bucket cheb w=3,no_roads,default_medium2,175,897,773.9,1,1,1.000000,1
astar bucket cheb w=3,no_roads,default_medium2,770,469,194.9,1,1,1.000000,1
astar bucket cheb w=3,no_roads,default_medium2,664,67,717.6,1,1,1.000000,1
astar bucket cheb w=3,no_roads,default_medium2,429,424,163.6,1,1,1.000000,1
astar bucket cheb w=3,no_roads,default_medium2,664,519,51.1,1,1,1.000000,1
astar bucket cheb w=3,no_roads,default_medium2,588,273,373.6,1,1,1.000000,1
astar bucket cheb w=3,no_roads,default_medium2,616,11,902.1,1,1,1.000000,1
astar bucket cheb w=3,no_roads,default_medium2,770,821,188.5,1,1,1.000000,1
astar bucket cheb w=3,no_roads,default_medium2,125,772,820.3,1,1,1.000000,1
astar bucket cheb w=3,no_roads,default_medium2,596,852,215.2,1,1,1.000000,1
astar bucket cheb w=3,no_roads,default_medium2,289,873,261.7,1,1,1.000000,1
astar bucket cheb w=3,no_roads,default_medium2,724,371,93.3,1,1,1.000000,1
astar bucket cheb w=3,no_roads,default_medium2,122,317,277.9,1,1,1.000000,1
astar bucket cheb w=3,no_roads,default_medium2,483,173,291.9,1,1,1.000000,1
astar bucket cheb w=3,no_roads,default_medium2,503,3,172.3,1,1,1.000000,1
astar bucket cheb w=3,no_roads,default_medium2,822,819,28.0,1,1,1.000000,1
astar bucket cheb w=3,no_roads,default_medium2,285,555,70.7,1,1,1.000000,1
astar bucket cheb w=3,no_roads,default_medium2,866,195,300.6,1,1,1.000000,1
astar bucket cheb w=3,no_roads,default_medium2,563,116,284.0,1,1,1.000000,1
astar bucket cheb w=3,no_roads,default_medium2,702,322,68.8,1,1,1.000000,1
astar bucket cheb w=3,no_roads,default_medium2,722,563,324.9,1,1,1.000000,1
astar bucket cheb w=3,no_roads,default_medium2,679,218,301.4,1,1,1.000000,1
astar bucket cheb w=3,no_roads,default_medium2,167,416,146.1,1,1,1.000000,1
astar bucket cheb w=3,no_roads,default_medium2,866,177,321.9,1,1,1.000000,1
astar bucket cheb w=3,no_roads,default_medium2,600,883,135.0,1,1,1.000000,1
astar bucket cheb w=3,no_roads,default_medium2,590,0,223.3,1,1,1.000000,1
astar bucket cheb w=3,no_roads,default_medium2,667,352,122.9,1,1,1.000000,1
astar bucket cheb w=3,no_roads,default_medium2,542,19,244.2,1,1,1.000000,1
astar bucket cheb w=3,no_roads,default_medium2,122,396,104.5,1,1,1.000000,1
astar bucket cheb w=3,no_roads,default_medium2,332,261,318.5,1,1,1.000000,1
astar bucket cheb w=3,no_roads,default_medium2,61,262,346.3,1,1,1.000000,1
astar bucket cheb w=3,no_roads,default_medium2,632,84,190.6,1,1,1.000000,1
astar bucket cheb w=3,no_roads,default_medium2,91,832,443.5,1,1,1.000000,1
astar bucket cheb w=3,no_roads,default_medium2,539,73,166.0,1,1,1.000000,1
astar bucket cheb w=3,no_roads,default_medium2,864,592,88.2,1,1,1.000000,1
astar bucket cheb w=3,no_roads,default_medium2,870,137,234.0,1,1,1.000000,1
astar bucket cheb w=3,no_roads,default_medium2,141,745,457.0,1,1,1.000000,1
astar bucket cheb w=3,no_roads,default_medium2,528,612,127.4,1,1,1.000000,1
astar bucket cheb w=3,no_roads,default_medium2,181,287,287.0,1,1,1.000000,1
astar bucket cheb w=3,no_roads,default_medium2,587,676,29.2,1,1,1.000000,1
astar bucket cheb w=3,no_roads,default_medium2,470,231,92.2,1,1,1.000000,1
astar bucket cheb w=3,no_roads,default_medium2,600,859,362.4,1,1,1.000000,1
astar bucket cheb w=3,no_roads,default_medium2,830,783,178.0,1,1,1.000000,1
astar bucket cheb w=3,no_roads,default_medium2,220,812,275.9,1,1,1.000000,1
astar bucket cheb w=3,no_roads,default_medium2,338,443,251.7,1,1,1.000000,1
astar bucket cheb w=3,no_roads,default_medium2,759,734,59.5,1,1,1.000000,1
astar bucket cheb w=3,no_roads,default_medium2,416,487,443.7,1,1,1.000000,1
astar bucket cheb w=3,no_roads,default_medium2,574,501,310.8,1,1,1.000000,1
astar bucket cheb w=3,no_roads,default_medium2,132,269,334.8,1,1,1.000000,1
astar bucket cheb w=3,no_roads,default_medium2,246,67,94.6,1,1,1.000000,1
astar bucket cheb w=3,no_roads,default_medium2,369,21,206.1,1,1,1.000000,1
astar bucket cheb w=3,no_roads,default_medium2,656,617,106.2,1,1,1.000000,1
astar bucket cheb w=3,no_roads,default_medium2,251,656,124.0,1,1,1.000000,1
astar bucket cheb w=3,no_roads,default_medium2,241,7,66.2,1,1,1.000000,1
astar bucket cheb w=3,no_roads,default_medium2,75,805,435.6,1,1,1.000000,1
astar bucket cheb w=3,no_roads,default_medium2,709,62,242.0,1,1,1.000000,1
astar bucket cheb w=3,no_roads,default_medium2,250,72,53.9,1,1,1.000000,1
astar bucket cheb w=3,no_roads,default_medium2,32,360,145.8,1,1,1.000000,1
astar bucket cheb w=3,no_roads,default_medium2,75,570,434.4,1,1,1.000000,1
astar bucket cheb w=3,no_roads,default_medium2,259,301,312.9,1,1,1.000000,1
astar bucket cheb w=3,no_roads,default_medium2,757,539,513.8,1,1,1.000000,1
astar bucket cheb w=3,no_roads,default_medium2,235,600,455.2,1,1,1.000000,1
astar bucket cheb w=3,no_roads,default_medium2,145,823,410.1,1,1,1.000000,1
astar bucket cheb w=3,no_roads,default_medium2,636,643,73.4,1,1,1.000000,1
astar bucket cheb w=3,no_roads,default_medium2,525,264,40.7,1,1,1.000000,1
astar bucket cheb w=3,no_roads,default_medium2,889,525,151.6,1,1,1.000000,1
astar bucket cheb w=3,no_roads,default_medium2,452,208,467.2,1,1,1.000000,1
astar bucket cheb w=3,no_roads,default_medium2,100,105,55.0,1,1,1.000000,1
astar bucket cheb w=3,no_roads,default_medium2,744,479,119.6,1,1,1.000000,1
astar bucket cheb w=3,no_roads,default_medium2,386,470,115.1,1,1,1.000000,1
astar bucket cheb w=3,no_roads,default_medium2,457,518,19.8,1,1,1.000000,1
astar bucket cheb w=3,no_roads,default_medium2,829,57,430.9,1,1,1.000000,1
astar bucket cheb w=3,no_roads,default_medium2,762,739,128.7,1,1,1.000000,1
astar bucket cheb w=3,no_roads,default_medium2,729,106,350.0,1,1,1.000000,1
astar bucket cheb w=3,no_roads,default_medium2,64,448,361.8,1,1,1.000000,1
astar bucket cheb w=3,no_roads,default_medium2,828,370,189.0,1,1,1.000000,1
astar bucket cheb w=3,no_roads,default_medium2,119,270,673.0,1,1,1.000000,1
astar bucket cheb w=3,no_roads,default_medium2,210,208,735.4,1,1,1.000000,1
astar bucket cheb w=3,no_roads,default_medium2,596,498,101.0,1,1,1.000000,1
astar bucket cheb w=3,no_roads,default_medium2,153,469,286.9,1,1,1.000000,1
astar bucket cheb w=3,no_roads,default_medium2,201,301,337.3,1,1,1.000000,1
astar bucket cheb w=3,no_roads,default_medium2,513,271,79.0,1,1,1.000000,1
astar bucket cheb w=3,no_roads,default_medium2,81,492,205.4,1,1,1.000000,1
astar bucket cheb w=3,no_roads,default_medium2,613,106,308.6,1,1,1.000000,1
astar bucket cheb w=3,no_roads,default_medium2,53,736,447.7,1,1,1.000000,1
astar bucket cheb w=3,no_roads,default_medium2,601,15,393.2,1,1,1.000000,1
astar bucket cheb w=3,no_roads,default_medium2,99,857,480.0,1,1,1.000000,1
astar bucket cheb w=3,no_roads,default_medium2,258,182,246.3,1,1,1.000000,1
astar bucket cheb w=3,no_roads,default_medium2,452,539,651.8,1,1,1.000000,1
astar bucket cheb w=3,no_roads,default_medium2,534,234,137.2,1,1,1.000000,1
astar bucket cheb w=3,no_roads,default_medium2,446,62,316.5,1,1,1.000000,1
astar bucket cheb w=3,no_roads,default_medium2,180,422,91.5,1,1,1.000000,1
astar bucket cheb w=3,no_roads,default_medium2,2,434,268.4,1,1,1.000000,1
astar bucket cheb w=3,no_roads,default_medium2,287,888,346.0,1,1,1.000000,1
astar bucket cheb w=3,no_roads,default_medium2,889,505,134.8,1,1,1.000000,1
astar bucket cheb w=3,no_roads,default_medium2,309,470,118.4,1,1,1.000000,1
astar bucket cheb w=3,no_roads,default_medium2,792,831,99.5,1,1,1.000000,1
astar bucket cheb w=3,no_roads,default_medium2,888,620,102.7,1,1,1.000000,1
astar bucket cheb w=3,no_roads,default_medium2,747,818,241.3,1,1,1.000000,1
astar bucket cheb w=3,no_roads,default_medium2,540,170,185.7,1,1,1.000000,1
astar bucket cheb w=3,no_roads,default_medium2,208,320,86.2,1,1,1.000000,1
astar bucket cheb w=3,no_roads,default_medium2,238,61,548.4,1,1,1.000000,1
astar bucket cheb w=3,no_roads,default_medium2,646,837,91.2,1,1,1.000000,1
astar bucket cheb w=3,no_roads,default_medium2,604,64,314.3,1,1,1.000000,1
astar bucket cheb w=3,no_roads,default_medium2,849,341,204.3,1,1,1.000000,1
astar bucket cheb w=3,no_roads,default_medium2,60,53,468.4,1,1,1.000000,1
astar bucket cheb w=3,no_roads,default_medium2,652,530,41.6,1,1,1.000000,1
astar bucket cheb w=3,no_roads,default_medium2,558,590,20.2,1,1,1.000000,1
astar bucket cheb w=3,no_roads,default_medium2,173,60,499.9,1,1,1.000000,1
astar bucket cheb w=3,no_roads,default_medium2,564,86,289.7,1,1,1.000000,1
astar bucket cheb w=3,no_roads,default_medium2,204,73,128.1,1,1,1.000000,1
astar bucket cheb w=3,no_roads,default_medium2,663,72,337.5,1,1,1.000000,1
astar bucket cheb w=3,no_roads,default_medium2,764,256,254.2,1,1,1.000000,1
astar bucket cheb w=3,no_roads,default_medium2,449,130,428.8,1,1,1.000000,1
astar bucket cheb w=3,no_roads,default_medium2,635,268,289.0,1,1,1.000000,1
astar bucket cheb w=3,no_roads,default_medium2,645,662,137.7,1,1,1.000000,1
astar bucket cheb w=3,no_roads,default_medium2,40,690,332.6,1,1,1.000000,1
astar bucket cheb w=3,no_roads,default_medium2,87,466,146.2,1,1,1.000000,1
astar bucket cheb w=3,no_roads,default_medium2,743,651,32.2,1,1,1.000000,1
astar bucket cheb w=3,no_roads,default_medium2,630,580,183.5,1,1,1.000000,1
astar bucket cheb w=3,no_roads,default_medium2,343,283,25.2,1,1,1.000000,1
astar bucket cheb w=3,no_roads,default_medium2,224,757,283.2,1,1,1.000000,1
astar bucket cheb w=3,no_roads,default_medium2,815,341,233.4,1,1,1.000000,1
astar bucket cheb w=3,no_roads,default_medium2,260,287,33.9,1,1,1.000000,1
dijkstra bucket,no_roads,default_medium2,722,122,361.3,1,1,1.000000,1
dijkstra bucket,no_roads,default_medium2,25,843,551.7,1,1,1.000000,1
dijkstra bucket,no_roads,default_medium2,297,266,14.9,1,1,1.000000,1
dijkstra bucket,no_roads,default_medium2,244,152,27.8,1,1,1.000000,1
dijkstra bucket,no_roads,default_medium2,838,112,377.3,1,1,1.000000,1
dijkstra bucket,no_roads,default_medium2,765,842,474.5,1,1,1.000000,1
dijkstra bucket,no_roads,default_medium2,607,93,577.9,1,1,1.000000,1
dijkstra bucket,no_roads,default_medium2,658,469,111.4,1,1,1.000000,1
dijkstra bucket,no_roads,default_medium2,32,30,20.3,1,1,1.000000,1
dijkstra bucket,no_roads,default_medium2,99,239,438.2,1,1,1.000000,1
dijkstra bucket,no_roads,default_medium2,254,561,205.8,1,1,1.000000,1
dijkstra bucket,no_roads,default_medium2,670,27,551.7,1,1,1.000000,1
dijkstra bucket,no_roads,default_medium2,625,218,340.2,1,1,1.000000,1
dijkstra bucket,no_roads,default_medium2,815,734,93.3,1,1,1.000000,1
dijkstra bucket,no_roads,default_medium2,797,607,167.1,1,1,1.000000,1
dijkstra bucket,no_roads,default_medium2,466,241,455.7,1,1,1.000000,1
dijkstra bucket,no_roads,default_medium2,498,657,165.8,1,1,1.000000,1
dijkstra bucket,no_roads,default_medium2,300,6,118.2,1,1,1.000000,1
dijkstra bucket,no_roads,default_medium2,863,175,374.1,1,1,1.000000,1
dijkstra bucket,no_roads,default_medium2,793,469,165.7,1,1,1.000000,1
dijkstra bucket,no_roads,default_medium2,371,300,291.7,1,1,1.000000,1
dijkstra bucket,no_roads,default_medium2,171,236,62.3,1,1,1.000000,1
dijkstra bucket,no_roads,default_medium2,867,367,332.5,1,1,1.000000,1
dijkstra bucket,no_roads,default_medium2,112,98,233.7,1,1,1.000000,1
dijkstra bucket,no_roads,default_medium2,423,105,273.3,1,1,1.000000,1
dijkstra bucket,no_roads,default_medium2,391,375,234.4,1,1,1.000000,1
dijkstra bucket,no_roads,default_medium2,673,286,314.1,1,1,1.000000,1
dijkstra bucket,no_roads,default_medium2,45,830,474.0,1,1,1.000000,1
dijkstra bucket,no_roads,default_medium2,510,596,460.1,1,1,1.000000,1
dijkstra bucket,no_roads,default_medium2,136,421,400.2,1,1,1.000000,1
dijkstra bucket,no_roads,default_medium2,84,615,270.8,1,1,1.000000,1
dijkstra bucket,no_roads,default_medium2,317,705,334.0,1,1,1.000000,1
dijkstra bucket,no_roads,default_medium2,689,394,489.8,1,1,1.000000,1
dijkstra bucket,no_roads,default_medium2,644,210,452.7,1,1,1.000000,1
dijkstra bucket,no_roads,default_medium2,801,74,464.0,1,1,1.000000,1
dijkstra bucket,no_roads,default_medium2,47,747,419.0,1,1,1.000000,1
dijkstra bucket,no_roads,default_medium2,249,877,579.7,1,1,1.000000,1
dijkstra bucket,no_roads,default_medium2,313,85,304.1,1,1,1.000000,1
dijkstra bucket,no_roads,default_medium2,254,111,166.7,1,1,1.000000,1
dijkstra bucket,no_roads,default_medium2,423,300,33.7,1,1,1.000000,1
dijkstra bucket,no_roads,default_medium2,503,718,105.7,1,1,1.000000,1
dijkstra bucket,no_roads,default_medium2,398,178,623.6,1,1,1.000000,1
dijkstra bucket,no_roads,default_medium2,412,387,163.1,1,1,1.000000,1
dijkstra bucket,no_roads,default_medium2,229,758,480.7,1,1,1.000000,1
dijkstra bucket,no_roads,default_medium2,289,797,431.4,1,1,1.000000,1
dijkstra bucket,no_roads,default_medium2,775,732,167.1,1,1,1.000000,1
dijkstra bucket,no_roads,default_medium2,76,679,376.6,1,1,1.000000,1
dijkstra bucket,no_roads,default_medium2,718,187,419.1,1,1,1.000000,1
dijkstra bucket,no_roads,default_medium2,593,829,183.3,1,1,1.000000,1
dijkstra bucket,no_roads,default_medium2,266,179,29.4,1,1,1.000000,1
dijkstra bucket,no_roads,default_medium2,513,422,23.6,1,1,1.000000,1
dijkstra bucket,no_roads,default_medium2,292,723,476.1,1,1,1.000000,1
dijkstra bucket,no_roads,default_medium2,780,621,367.5,1,1,1.000000,1
dijkstra bucket,no_roads,default_medium2,240,777,531.7,1,1,1.000000,1
dijkstra bucket,no_roads,default_medium2,353,872,527.4,1,1,1.000000,1
dijkstra bucket,no_roads,default_medium2,880,59,601.0,1,1,1.000000,1
dijkstra bucket,no_roads,default_medium2,250,32,156.4,1,1,1.000000,1
dijkstra bucket,no_roads,default_medium2,343,446,372.8,1,1,1.000000,1
dijkstra bucket,no_roads,default_medium2,290,69,239.6,1,1,1.000000,1
dijkstra bucket,no_roads,default_medium2,231,632,405.3,1,1,1.000000,1
dijkstra bucket,no_roads,default_medium2,818,342,234.2,1,1,1.000000,1
dijkstra bucket,no_roads,default_medium2,233,741,316.2,1,1,1.000000,1
dijkstra bucket,no_roads,default_medium2,554,440,72.7,1,1,1.000000,1
dijkstra bucket,no_roads,default_medium2,726,509,482.0,1,1,1.000000,1
dijkstra bucket,no_roads,default_medium2,156,287,163.5,1,1,1.000000,1
dijkstra bucket,no_roads,default_medium2,152,268,479.8,1,1,1.000000,1
dijkstra bucket,no_roads,default_medium2,846,625,305.2,1,1,1.000000,1
dijkstra bucket,no_roads,default_medium2,599,285,204.1,1,1,1.000000,1
dijkstra bucket,no_roads,default_medium2,848,652,217.5,1,1,1.000000,1
dijkstra bucket,no_roads,default_medium2,476,651,71.1,1,1,1.000000,1
dijkstra bucket,no_roads,default_medium2,443,394,486.5,1,1,1.000000,1
dijkstra bucket,no_roads,default_medium2,240,151,18.5,1,1,1.000000,1
dijkstra bucket,no_roads,default_medium2,565,547,374.2,1,1,1.000000,1
dijkstra bucket,no_roads,default_medium2,97,859,487.3,1,1,1.000000,1
dijkstra bucket,no_roads,default_medium2,50,120,355.0,1,1,1.000000,1
dijkstra bucket,no_roads,default_medium2,167,704,425.2,1,1,1.000000,1
dijkstra bucket,no_roads,default_medium2,175,897,475.7,1,1,1.000000,1
dijkstra bucket,no_roads,default_medium2,770,469,163.9,1,1,1.000000,1
dijkstra bucket,no_roads,default_medium2,664,67,429.8,1,1,1.000000,1
dijkstra bucket,no_roads,default_medium2,429,424,129.0,1,1,1.000000,1
dijkstra bucket,no_roads,default_medium2,664,519,48.8,1,1,1.000000,1
dijkstra bucket,no_roads,default_medium2,588,273,391.2,1,1,1.000000,1
dijkstra bucket,no_roads,default_medium2,616,11,493.2,1,1,1.000000,1
dijkstra bucket,no_roads,default_medium2,770,821,134.4,1,1,1.000000,1
dijkstra bucket,no_roads,default_medium2,125,772,452.1,1,1,1.000000,1
dijkstra bucket,no_roads,default_medium2,596,852,262.4,1,1,1.000000,1
dijkstra bucket,no_roads,default_medium2,289,873,491.4,1,1,1.000000,1
dijkstra bucket,no_roads,default_medium2,724,371,174.4,1,1,1.000000,1
dijkstra bucket,no_roads,default_medium2,122,317,192.9,1,1,1.000000,1
dijkstra bucket,no_roads,default_medium2,483,173,415.9,1,1,1.000000,1
dijkstra bucket,no_roads,default_medium2,503,3,474.8,1,1,1.000000,1
dijkstra bucket,no_roads,default_medium2,822,819,29.9,1,1,1.000000,1
dijkstra bucket,no_roads,default_medium2,285,555,201.0,1,1,1.000000,1
dijkstra bucket,no_roads,default_medium2,866,195,315.7,1,1,1.000000,1
dijkstra bucket,no_roads,default_medium2,563,116,312.1,1,1,1.000000,1
dijkstra bucket,no_roads,default_medium2,702,322,245.3,1,1,1.000000,1
dijkstra bucket,no_roads,default_medium2,722,563,375.1,1,1,1.000000,1
dijkstra bucket,no_roads,default_medium2,679,218,508.8,1,1,1.000000,1
dijkstra bucket,no_roads,default_medium2,167,416,291.9,1,1,1.000000,1
dijkstra bucket,no_roads,default_medium2,866,177,523.5,1,1,1.000000,1
dijkstra bucket,no_roads,default_medium2,600,883,202.3,1,1,1.000000,1
dijkstra bucket,no_roads,default_medium2,590,0,524.8,1,1,1.000000,1
dijkstra bucket,no_roads,default_medium2,667,352,284.6,1,1,1.000000,1
dijkstra bucket,no_roads,default_medium2,542,19,390.1,1,1,1.000000,1
dijkstra bucket,no_roads,default_medium2,122,396,101.9,1,1,1.000000,1
dijkstra bucket,no_roads,default_medium2,332,261,357.2,1,1,1.000000,1
dijkstra bucket,no_roads,default_medium2,61,262,313.8,1,1,1.000000,1
dijkstra bucket,no_roads,default_medium2,632,84,391.7,1,1,1.000000,1
dijkstra bucket,no_roads,default_medium2,91,832,628.5,1,1,1.000000,1
dijkstra bucket,no_roads,default_medium2,539,73,324.9,1,1,1.000000,1
dijkstra bucket,no_roads,default_medium2,864,592,94.8,1,1,1.000000,1
dijkstra bucket,no_roads,default_medium2,870,137,487.3,1,1,1.000000,1
dijkstra bucket,no_roads,default_medium2,141,745,492.6,1,1,1.000000,1
dijkstra bucket,no_roads,default_medium2,528,612,126.9,1,1,1.000000,1
dijkstra bucket,no_roads,default_medium2,181,287,217.0,1,1,1.000000,1
dijkstra bucket,no_roads,default_medium2,587,676,27.5,1,1,1.000000,1
dijkstra bucket,no_roads,default_medium2,470,231,125.3,1,1,1.000000,1
dijkstra bucket,no_roads,default_medium2,600,859,378.3,1,1,1.000000,1
dijkstra bucket,no_roads,default_medium2,830,783,263.7,1,1,1.000000,1
dijkstra bucket,no_roads,default_medium2,220,812,449.7,1,1,1.000000,1
dijkstra bucket,no_roads,default_medium2,338,443,390.8,1,1,1.000000,1
dijkstra bucket,no_roads,default_medium2,759,734,50.2,1,1,1.000000,1
dijkstra bucket,no_roads,default_medium2,416,487,369.7,1,1,1.000000,1
dijkstra bucket,no_roads,default_medium2,574,501,384.0,1,1,1.000000,1
dijkstra bucket,no_roads,default_medium2,132,269,345.0,1,1,1.000000,1
dijkstra bucket,no_roads,default_medium2,246,67,81.1,1,1,1.000000,1
dijkstra bucket,no_roads,default_medium2,369,21,352.3,1,1,1.000000,1
